73991,Campanula rotundifolia,ForestDryPoor
73992,Campanula rotundifolia,ForestDryPoor
73993,Campanula rotundifolia,ForestDryPoor
74593,Campanula rotundifolia,ForestDryPoor
74594,Campanula rotundifolia,ForestDryPoor
74595,Campanula rotundifolia,ForestDryPoor
74596,Campanula rotundifolia,ForestDryPoor
74597,Campanula rotundifolia,ForestDryPoor
74598,Campanula rotundifolia,ForestDryPoor
74599,Campanula rotundifolia,ForestDryPoor
74600,Campanula rotundifolia,ForestDryPoor
74601,Campanula rotundifolia,ForestDryPoor
74602,Campanula rotundifolia,ForestDryPoor
74603,Campanula rotundifolia,ForestDryPoor
74604,Campanula rotundifolia,ForestDryPoor
74605,Campanula rotundifolia,ForestDryPoor
74606,Campanula rotundifolia,ForestDryPoor
74607,Campanula rotundifolia,ForestDryPoor
74608,Campanula rotundifolia,ForestDryPoor
74609,Campanula rotundifolia,ForestDryPoor
74610,Campanula rotundifolia,ForestDryPoor
74611,Campanula rotundifolia,ForestDryPoor
74612,Campanula rotundifolia,ForestDryPoor
75192,Campanula rotundifolia,ForestDryPoor
75193,Campanula rotundifolia,ForestDryPoor
75194,Campanula rotundifolia,ForestDryPoor
75195,Campanula rotundifolia,ForestDryPoor
75196,Campanula rotundifolia,ForestDryPoor
75197,Campanula rotundifolia,ForestDryPoor
75198,Campanula rotundifolia,ForestDryPoor
75199,Campanula rotundifolia,ForestDryPoor
75200,Campanula rotundifolia,ForestDryPoor
75201,Campanula rotundifolia,ForestDryPoor
75202,Campanula rotundifolia,ForestDryPoor
75203,Campanula rotundifolia,ForestDryPoor
75204,Campanula rotundifolia,ForestDryPoor
75205,Campanula rotundifolia,ForestDryPoor
75206,Campanula rotundifolia,ForestDryPoor
75207,Campanula rotundifolia,ForestDryPoor
75208,Campanula rotundifolia,ForestDryPoor
75209,Campanula rotundifolia,ForestDryPoor
75210,Campanula rotundifolia,ForestDryPoor
75211,Campanula rotundifolia,ForestDryPoor
75791,Campanula rotundifolia,ForestDryPoor
75792,Campanula rotundifolia,ForestDryPoor
75793,Campanula rotundifolia,ForestDryPoor
75794,Campanula rotundifolia,ForestDryPoor
75795,Campanula rotundifolia,ForestDryPoor
75796,Campanula rotundifolia,ForestDryPoor
75797,Campanula rotundifolia,ForestDryPoor
75798,Campanula rotundifolia,ForestDryPoor
75799,Campanula rotundifolia,ForestDryPoor
75800,Campanula rotundifolia,ForestDryPoor
75801,Campanula rotundifolia,ForestDryPoor
75802,Campanula rotundifolia,ForestDryPoor
75803,Campanula rotundifolia,ForestDryPoor
75804,Campanula rotundifolia,ForestDryPoor
75805,Campanula rotundifolia,ForestDryPoor
75806,Campanula rotundifolia,ForestDryPoor
75807,Campanula rotundifolia,ForestDryPoor
75808,Campanula rotundifolia,ForestDryPoor
75809,Campanula rotundifolia,ForestDryPoor
75810,Campanula rotundifolia,ForestDryPoor
76390,Campanula rotundifolia,ForestDryPoor
76391,Campanula rotundifolia,ForestDryPoor
76392,Campanula rotundifolia,ForestDryPoor
76393,Campanula rotundifolia,ForestDryPoor
76394,Campanula rotundifolia,ForestDryPoor
76395,Campanula rotundifolia,ForestDryPoor
76396,Campanula rotundifolia,ForestDryPoor
76397,Campanula rotundifolia,ForestDryPoor
76398,Campanula rotundifolia,ForestDryPoor
76399,Campanula rotundifolia,ForestDryPoor
76400,Campanula rotundifolia,ForestDryPoor
76401,Campanula rotundifolia,ForestDryPoor
76402,Campanula rotundifolia,ForestDryPoor
76403,Campanula rotundifolia,ForestDryPoor
76404,Campanula rotundifolia,ForestDryPoor
76405,Campanula rotundifolia,ForestDryPoor
76406,Campanula rotundifolia,ForestDryPoor
76407,Campanula rotundifolia,ForestDryPoor
76408,Campanula rotundifolia,ForestDryPoor
76409,Campanula rotundifolia,ForestDryPoor
76989,Campanula rotundifolia,ForestDryPoor
76990,Campanula rotundifolia,ForestDryPoor
76991,Campanula rotundifolia,ForestDryPoor
76992,Campanula rotundifolia,ForestDryPoor
76993,Campanula rotundifolia,ForestDryPoor
76994,Campanula rotundifolia,ForestDryPoor
76995,Campanula rotundifolia,ForestDryPoor
76996,Campanula rotundifolia,ForestDryPoor
76997,Campanula rotundifolia,ForestDryPoor
76998,Campanula rotundifolia,ForestDryPoor
76999,Campanula rotundifolia,ForestDryPoor
77000,Campanula rotundifolia,ForestDryPoor
77001,Campanula rotundifolia,ForestDryPoor
77002,Campanula rotundifolia,ForestDryPoor
77003,Campanula rotundifolia,ForestDryPoor
77004,Campanula rotundifolia,ForestDryPoor
77005,Campanula rotundifolia,ForestDryPoor
77006,Campanula rotundifolia,ForestDryPoor
77007,Campanula rotundifolia,ForestDryPoor
77008,Campanula rotundifolia,ForestDryPoor
77588,Campanula rotundifolia,ForestDryPoor
77589,Campanula rotundifolia,ForestDryPoor
77590,Campanula rotundifolia,ForestDryPoor
77591,Campanula rotundifolia,ForestDryPoor
77592,Campanula rotundifolia,ForestDryPoor
77593,Campanula rotundifolia,ForestDryPoor
77594,Campanula rotundifolia,ForestDryPoor
77595,Campanula rotundifolia,ForestDryPoor
77596,Campanula rotundifolia,ForestDryPoor
77597,Campanula rotundifolia,ForestDryPoor
77598,Campanula rotundifolia,ForestDryPoor
77599,Campanula rotundifolia,ForestDryPoor
77600,Campanula rotundifolia,ForestDryPoor
77601,Campanula rotundifolia,ForestDryPoor
77602,Campanula rotundifolia,ForestDryPoor
77603,Campanula rotundifolia,ForestDryPoor
77604,Campanula rotundifolia,ForestDryPoor
77605,Campanula rotundifolia,ForestDryPoor
77606,Campanula rotundifolia,ForestDryPoor
77607,Campanula rotundifolia,ForestDryPoor
78187,Campanula rotundifolia,ForestDryPoor
78188,Campanula rotundifolia,ForestDryPoor
78189,Campanula rotundifolia,ForestDryPoor
78190,Campanula rotundifolia,ForestDryPoor
78191,Campanula rotundifolia,ForestDryPoor
78192,Campanula rotundifolia,ForestDryPoor
78193,Campanula rotundifolia,ForestDryPoor
78194,Campanula rotundifolia,ForestDryPoor
78195,Campanula rotundifolia,ForestDryPoor
78196,Campanula rotundifolia,ForestDryPoor
78197,Campanula rotundifolia,ForestDryPoor
78198,Campanula rotundifolia,ForestDryPoor
78199,Campanula rotundifolia,ForestDryPoor
78200,Campanula rotundifolia,ForestDryPoor
78201,Campanula rotundifolia,ForestDryPoor
78202,Campanula rotundifolia,ForestDryPoor
78203,Campanula rotundifolia,ForestDryPoor
78204,Campanula rotundifolia,ForestDryPoor
78205,Campanula rotundifolia,ForestDryPoor
78206,Campanula rotundifolia,ForestDryPoor
78786,Campanula rotundifolia,ForestDryPoor
78787,Campanula rotundifolia,ForestDryPoor
78788,Campanula rotundifolia,ForestDryPoor
78789,Campanula rotundifolia,ForestDryPoor
78790,Campanula rotundifolia,ForestDryPoor
78791,Campanula rotundifolia,ForestDryPoor
78792,Campanula rotundifolia,ForestDryPoor
78793,Campanula rotundifolia,ForestDryPoor
78794,Campanula rotundifolia,ForestDryPoor
78795,Campanula rotundifolia,ForestDryPoor
78796,Campanula rotundifolia,ForestDryPoor
78797,Campanula rotundifolia,ForestDryPoor
78798,Campanula rotundifolia,ForestDryPoor
78799,Campanula rotundifolia,ForestDryPoor
78800,Campanula rotundifolia,ForestDryPoor
78801,Campanula rotundifolia,ForestDryPoor
78802,Campanula rotundifolia,ForestDryPoor
78803,Campanula rotundifolia,ForestDryPoor
78804,Campanula rotundifolia,ForestDryPoor
78805,Campanula rotundifolia,ForestDryPoor
79385,Campanula rotundifolia,ForestDryPoor
79386,Campanula rotundifolia,ForestDryPoor
79387,Campanula rotundifolia,ForestDryPoor
79388,Campanula rotundifolia,ForestDryPoor
79389,Campanula rotundifolia,ForestDryPoor
79390,Campanula rotundifolia,ForestDryPoor
79391,Campanula rotundifolia,ForestDryPoor
79392,Campanula rotundifolia,ForestDryPoor
79393,Campanula rotundifolia,ForestDryPoor
79394,Campanula rotundifolia,ForestDryPoor
79395,Campanula rotundifolia,ForestDryPoor
79396,Campanula rotundifolia,ForestDryPoor
79397,Campanula rotundifolia,ForestDryPoor
79398,Campanula rotundifolia,ForestDryPoor
79399,Campanula rotundifolia,ForestDryPoor
79400,Campanula rotundifolia,ForestDryPoor
79401,Campanula rotundifolia,ForestDryPoor
79402,Campanula rotundifolia,ForestDryPoor
79403,Campanula rotundifolia,ForestDryPoor
79404,Campanula rotundifolia,ForestDryPoor
79984,Campanula rotundifolia,ForestDryPoor
79985,Campanula rotundifolia,ForestDryPoor
79986,Campanula rotundifolia,ForestDryPoor
79987,Campanula rotundifolia,ForestDryPoor
79988,Campanula rotundifolia,ForestDryPoor
79989,Campanula rotundifolia,ForestDryPoor
79990,Campanula rotundifolia,ForestDryPoor
79991,Campanula rotundifolia,ForestDryPoor
79992,Campanula rotundifolia,ForestDryPoor
79993,Campanula rotundifolia,ForestDryPoor
79994,Campanula rotundifolia,ForestDryPoor
